Chr	Sites	Strand	Gene	Transcript	NonCR	AGcov	Acov	Genecov	Ratio	NormeRatio	Pvalue	P_adjust	Sample
chr10	128098675	-	MKI67	NM_001145966.2	0.0351	415	170	175.56623110427876	0.40963999999999995	0.3952616359999999	3.099999999999999e-131	2.675818925749127e-130	m6A.sites
chr10	128098815	-	MKI67	NM_001145966.2	0.0351	506	51	175.56623110427876	0.10079	0.097252271	3.2e-11	5.0021997181338716e-11	m6A.sites
chr10	128098875	-	MKI67	NM_001145966.2	0.0351	612	202	175.56623110427876	0.33007	0.31848454299999995	8.299999999999998e-134	7.289737551020407e-133	m6A.sites
chr10	128098881	-	MKI67	NM_001145966.2	0.0351	620	319	175.56623110427876	0.51452	0.49646034799999994	2.099999999999999e-284	4.365950724637679e-283	m6A.sites
chr10	128098965	-	MKI67	NM_001145966.2	0.0351	304	70	175.56623110427876	0.23026	0.222177874	3.7e-36	1.1307035632624658e-35	m6A.sites
chr10	128098986	-	MKI67	NM_001145966.2	0.0351	336	231	175.56623110427876	0.6875	0.66336875	4.3999999999999975e-249	7.749120969062036e-248	m6A.sites
chr10	128099001	-	MKI67	NM_001145966.2	0.0351	459	442	175.56623110427876	0.96296	0.929160104	0.0	0.0	m6A.sites
chr10	128099031	-	MKI67	NM_001145966.2	0.0351	655	212	175.56623110427876	0.32366	0.312299534	2.3999999999999993e-138	2.176915229945622e-137	m6A.sites
chr10	128099059	-	MKI67	NM_001145966.2	0.0351	313	48	175.56623110427876	0.15335	0.147967415	1.6e-17	3.106549004746179e-17	m6A.sites
chr10	128099066	-	MKI67	NM_001145966.2	0.0351	186	96	175.56623110427876	0.51613	0.49801383699999996	4.799999999999998e-87	2.8409594014743085e-86	m6A.sites
chr10	130723712	+	ELSE	ELSE	0.0212	17	5	48.03321326411697	0.29412	0.287884656	2.1e-05	2.458131741999358e-05	m6A.sites
chr10	130761787	-	ELSE	ELSE	0.0212	102	11	48.03321326411697	0.10784	0.10555379200000001	1.2e-05	1.4284241213924956e-05	m6A.sites
chr10	132634128	-	ELSE	ELSE	0.0212	47	14	48.03321326411697	0.29786999999999997	0.291555156	6.6e-13	1.0986503798369253e-12	m6A.sites
chr10	132697831	+	INPP5A	XR_001747104.1	0.01823	47	5	125.42995169082127	0.10638	0.10444069260000001	0.002	0.0020306706491324926	m6A.sites
chr10	242194	+	ELSE	ELSE	0.0212	43	7	48.03321326411697	0.16279000000000002	0.15933885200000003	3.2e-05	3.699120578043998e-05	m6A.sites
chr10	248976	+	ZMYND11	NR_163254.1	0.01857	24	19	82.2220888355342	0.79167	0.7769686881	5e-29	1.32034337186756e-28	m6A.sites
chr10	270343	+	ELSE	ELSE	0.0212	26	9	48.03321326411697	0.34615	0.33881162000000004	2e-09	2.9041352876076338e-09	m6A.sites
chr10	274991	-	DIP2C	NM_014974.3	0.02163	23	11	79.67301378857519	0.47826	0.4679152362	5.2e-13	8.685799895981308e-13	m6A.sites
chr10	275638	-	DIP2C	NM_014974.3	0.02163	55	7	79.67301378857519	0.12727	0.12451714989999998	0.00018	0.0001969421563243639	m6A.sites
chr10	275686	-	DIP2C	NM_014974.3	0.02163	125	15	79.67301378857519	0.12	0.11740439999999999	1e-07	1.340027899214089e-07	m6A.sites
chr10	275824	-	DIP2C	NM_014974.3	0.02163	125	15	79.67301378857519	0.12	0.11740439999999999	1e-07	1.340027899214089e-07	m6A.sites
chr10	275948	-	DIP2C	NM_014974.3	0.02163	212	28	79.67301378857519	0.13208	0.1292231096	3.5e-14	6.094045345675817e-14	m6A.sites
chr10	275980	-	DIP2C	NM_014974.3	0.02163	148	54	79.67301378857519	0.36486	0.3569680782	1.7e-50	6.56763797622895e-50	m6A.sites
chr10	275994	-	DIP2C	NM_014974.3	0.02163	90	31	79.67301378857519	0.34444	0.33698976280000004	9.099999999999999e-29	2.389856471593336e-28	m6A.sites
chr10	276150	-	DIP2C	NM_014974.3	0.02163	31	8	79.67301378857519	0.25806	0.2524781622	2.4e-07	3.156081403165678e-07	m6A.sites
chr10	276178	-	DIP2C	NM_014974.3	0.02163	45	8	79.67301378857519	0.17778	0.17393461859999998	5.0999999999999995e-06	6.219892198870978e-06	m6A.sites
chr10	276217	-	DIP2C	NM_014974.3	0.02163	42	7	79.67301378857519	0.16667	0.16306492790000002	3.1e-05	3.5872231155184374e-05	m6A.sites
chr10	276405	-	DIP2C	NM_014974.3	0.02163	66	11	79.67301378857519	0.16667	0.16306492790000002	1.7e-07	2.2523924461384052e-07	m6A.sites
chr10	277105	-	DIP2C	NM_014974.3	0.02163	60	8	79.67301378857519	0.13333	0.1304460721	4.5e-05	5.145935302839469e-05	m6A.sites
chr10	277112	-	DIP2C	NM_014974.3	0.02163	69	60	79.67301378857519	0.8695700000000001	0.8507612009000001	5.9999999999999995e-90	3.655983462649374e-89	m6A.sites
chr10	277181	-	DIP2C	NM_014974.3	0.02163	29	24	79.67301378857519	0.8275899999999999	0.8096892282999999	1.1999999999999998e-35	3.63273494653911e-35	m6A.sites
chr10	277252	-	DIP2C	NM_014974.3	0.02163	136	27	79.67301378857519	0.19852999999999998	0.19423579609999997	2.6000000000000004e-18	5.174294328733677e-18	m6A.sites
chr10	277284	-	DIP2C	NM_014974.3	0.02163	160	135	79.67301378857519	0.84375	0.8254996875	1.0999999999999996e-196	1.4635311939652502e-195	m6A.sites
chr10	277302	-	DIP2C	NM_014974.3	0.02163	144	123	79.67301378857519	0.8541700000000001	0.8356943029	9.399999999999997e-181	1.137616760404949e-179	m6A.sites
chr10	277362	-	DIP2C	NM_014974.3	0.02163	120	17	79.67301378857519	0.14167000000000002	0.1386056779	1.1e-09	1.6145213328331228e-09	m6A.sites
chr10	277434	-	DIP2C	NM_014974.3	0.02163	146	38	79.67301378857519	0.26027	0.2546403599	9.2e-30	2.471993806425833e-29	m6A.sites
chr10	277506	-	DIP2C	NM_014974.3	0.02163	83	19	79.67301378857519	0.22891999999999998	0.22396846039999999	1.5999999999999998e-14	2.8159031611663186e-14	m6A.sites
chr10	277561	-	DIP2C	NM_014974.3	0.02163	68	12	79.67301378857519	0.17647000000000002	0.17265295390000002	2.5e-08	3.454049594205877e-08	m6A.sites
chr10	2463895	+	ELSE	ELSE	0.0212	16	7	48.03321326411697	0.4375	0.428225	1.8999999999999998e-08	2.6391423628593927e-08	m6A.sites
chr10	5730649	+	TASOR2	XM_005252480.5	0.03625	171	59	186.334008097166	0.34503	0.3325226625	7.8e-41	2.5890787646931785e-40	m6A.sites
chr10	5730694	+	TASOR2	XM_005252480.5	0.03625	311	91	186.334008097166	0.2926	0.28199325000000003	5.700000000000001e-55	2.3438634409218603e-54	m6A.sites
chr10	5730713	+	TASOR2	XM_005252480.5	0.03625	404	49	186.334008097166	0.12129000000000001	0.11689323750000001	2.9e-13	4.888937550435211e-13	m6A.sites
chr10	5730730	+	TASOR2	XM_005252480.5	0.03625	476	127	186.334008097166	0.26681	0.2571381375	9.999999999999998e-71	4.989542271483559e-70	m6A.sites
chr10	5730771	+	TASOR2	XM_005252480.5	0.03625	223	29	186.334008097166	0.13004000000000002	0.12532605000000002	3.6e-09	5.169844966931173e-09	m6A.sites
chr10	5730781	+	TASOR2	XM_005252480.5	0.03625	168	140	186.334008097166	0.8333299999999999	0.8031217874999999	4.499999999999999e-171	5.122225454930172e-170	m6A.sites
chr10	5730796	+	TASOR2	XM_005252480.5	0.03625	155	26	186.334008097166	0.16774	0.161659425	8.7e-11	1.3373843933732917e-10	m6A.sites
chr10	5730835	+	TASOR2	XM_005252480.5	0.03625	565	451	186.334008097166	0.79823	0.7692941625	0.0	0.0	m6A.sites
chr10	5730893	+	TASOR2	XM_005252480.5	0.03625	243	45	186.334008097166	0.18519000000000002	0.17847686250000003	2.9e-19	5.932022434526356e-19	m6A.sites
chr10	5730909	+	TASOR2	XM_005252480.5	0.03625	213	40	186.334008097166	0.18779	0.1809826125	1.6e-17	3.106549004746179e-17	m6A.sites
chr10	5731093	+	TASOR2	XM_005252480.5	0.03625	229	164	186.334008097166	0.71616	0.6901992	6.199999999999998e-180	7.468147111509179e-179	m6A.sites
chr10	5731119	+	TASOR2	XM_005252480.5	0.03625	379	203	186.334008097166	0.53562	0.516203775	1.0999999999999998e-183	1.3546437360499052e-182	m6A.sites
chr10	5731147	+	TASOR2	XM_005252480.5	0.03625	361	139	186.334008097166	0.38504	0.3710823	2.1999999999999996e-101	1.4920849749424775e-100	m6A.sites
chr10	5731178	+	TASOR2	XM_005252480.5	0.03625	68	12	186.334008097166	0.17647000000000002	0.1700729625	5.6e-06	6.8139286602881635e-06	m6A.sites
chr10	5735441	+	TASOR2	XM_005252480.5	0.03625	111	17	186.334008097166	0.15315	0.1475983125	5.7e-07	7.347336671978148e-07	m6A.sites
chr10	5739759	+	TASOR2	XM_005252480.5	0.03625	555	119	186.334008097166	0.21441	0.2066376375	3.399999999999999e-55	1.4020325016289137e-54	m6A.sites
chr10	5739912	+	TASOR2	XM_005252480.5	0.03625	77	12	186.334008097166	0.15584	0.1501908	2.1e-05	2.458131741999358e-05	m6A.sites
chr10	5739999	+	TASOR2	XM_005252480.5	0.03625	124	91	186.334008097166	0.73387	0.7072672125	3.0999999999999993e-102	2.1191819423706192e-101	m6A.sites
chr10	5740004	+	TASOR2	XM_005252480.5	0.03625	120	57	186.334008097166	0.475	0.45778125	6.499999999999999e-49	2.4525908325734725e-48	m6A.sites
chr10	5740129	+	TASOR2	XM_005252480.5	0.03625	393	303	186.334008097166	0.77099	0.7430416125	0.0	0.0	m6A.sites
chr10	5740156	+	TASOR2	XM_005252480.5	0.03625	128	92	186.334008097166	0.71875	0.6926953125	6.4999999999999995e-102	4.429654790182106e-101	m6A.sites
chr10	5740189	+	TASOR2	XM_005252480.5	0.03625	111	12	186.334008097166	0.10811	0.1041910125	0.00073	0.0007663032417006122	m6A.sites
chr10	5740217	+	TASOR2	XM_005252480.5	0.03625	119	83	186.334008097166	0.69748	0.67219635	2.7e-90	1.6508021253622775e-89	m6A.sites
chr10	5740392	+	TASOR2	XM_005252480.5	0.03625	243	105	186.334008097166	0.4321	0.41643637499999997	2.6999999999999995e-83	1.5416422544180862e-82	m6A.sites
chr10	5740475	+	TASOR2	XM_005252480.5	0.03625	99	14	186.334008097166	0.14140999999999998	0.13628388749999998	1.4000000000000001e-05	1.6592344128662703e-05	m6A.sites
chr10	5742183	+	TASOR2	XM_005252480.5	0.03625	83	17	186.334008097166	0.20481999999999997	0.19739527499999998	6.7000000000000004e-09	9.510517184510851e-09	m6A.sites
chr10	5742318	+	TASOR2	XM_005252480.5	0.03625	350	179	186.334008097166	0.51143	0.4928906625	2.1999999999999995e-157	2.2787802060267634e-156	m6A.sites
chr10	5742332	+	TASOR2	XM_005252480.5	0.03625	398	77	186.334008097166	0.19347	0.1864567125	4e-33	1.1521531356669567e-32	m6A.sites
chr10	5742430	+	TASOR2	XM_005252480.5	0.03625	159	79	186.334008097166	0.49686	0.47884882500000003	3.8999999999999993e-69	1.9110470703436334e-68	m6A.sites
chr10	5742448	+	TASOR2	XM_005252480.5	0.03625	27	7	186.334008097166	0.25926	0.24986182499999998	3.8e-05	4.3689533386408203e-05	m6A.sites
chr10	5746254	+	TASOR2	XM_005252480.5	0.03625	211	22	186.334008097166	0.10427	0.1004902125	1.1e-05	1.3127074182528062e-05	m6A.sites
chr10	5746262	+	TASOR2	XM_005252480.5	0.03625	227	205	186.334008097166	0.9030799999999999	0.8703433499999998	4.399999999999998e-266	8.415889777777774e-265	m6A.sites
chr10	5746332	+	TASOR2	XM_005252480.5	0.03625	418	54	186.334008097166	0.12919	0.1245068625	1.3e-15	2.3725463088614467e-15	m6A.sites
chr10	5746359	+	TASOR2	XM_005252480.5	0.03625	441	312	186.334008097166	0.70748	0.68183385	0.0	0.0	m6A.sites
chr10	5746461	+	TASOR2	XM_005252480.5	0.03625	94	14	186.334008097166	0.14894000000000002	0.143540925	7.699999999999999e-06	9.292017923639462e-06	m6A.sites
chr10	5746467	+	TASOR2	XM_005252480.5	0.03625	123	76	186.334008097166	0.6178899999999999	0.5954914874999999	1.4999999999999995e-76	7.983785989907982e-76	m6A.sites
chr10	5746477	+	TASOR2	XM_005252480.5	0.03625	252	227	186.334008097166	0.90079	0.8681363624999999	0.0	0.0	m6A.sites
chr10	5746504	+	TASOR2	XM_005252480.5	0.03625	259	51	186.334008097166	0.19691	0.1897720125	7.2e-23	1.6307101581988696e-22	m6A.sites
chr10	5746571	+	TASOR2	XM_005252480.5	0.03625	216	30	186.334008097166	0.13889	0.1338552375	4e-10	5.985008205156733e-10	m6A.sites
chr10	5746617	+	TASOR2	XM_005252480.5	0.03625	88	23	186.334008097166	0.26136	0.2518857	6.399999999999999e-14	1.1041810120188259e-13	m6A.sites
chr10	5746643	+	TASOR2	XM_005252480.5	0.03625	88	30	186.334008097166	0.34091	0.3285520125	2.3e-21	4.996887242033844e-21	m6A.sites
chr10	5746731	+	TASOR2	XM_005252480.5	0.03625	330	128	186.334008097166	0.38788	0.37381935	5.599999999999998e-94	3.543186803493192e-93	m6A.sites
chr10	5746747	+	TASOR2	XM_005252480.5	0.03625	346	144	186.334008097166	0.41618	0.401093475	9.999999999999999e-111	7.353781483886402e-110	m6A.sites
chr10	5746772	+	TASOR2	XM_005252480.5	0.03625	315	275	186.334008097166	0.87302	0.841373025	0.0	0.0	m6A.sites
chr10	5746818	+	TASOR2	XM_005252480.5	0.03625	178	138	186.334008097166	0.77528	0.7471761	3.999999999999999e-160	4.225202493741101e-159	m6A.sites
chr10	5746887	+	TASOR2	XM_005252480.5	0.03625	376	86	186.334008097166	0.22871999999999998	0.22042889999999998	1e-42	3.423745803433627e-42	m6A.sites
chr10	5746980	+	TASOR2	XM_005252480.5	0.03625	574	261	186.334008097166	0.4547	0.438217125	1.899999999999999e-211	2.7520200592353243e-210	m6A.sites
chr10	5747021	+	TASOR2	XM_005252480.5	0.03625	554	343	186.334008097166	0.6191300000000001	0.5966865375000001	0.0	0.0	m6A.sites
chr10	5747041	+	TASOR2	XM_005252480.5	0.03625	611	343	186.334008097166	0.56137	0.5410203375	1e-318	2.351423e-317	m6A.sites
chr10	5747119	+	TASOR2	XM_005252480.5	0.03625	197	73	186.334008097166	0.37056	0.3571272	1.1e-52	4.384575059276823e-52	m6A.sites
chr10	5747129	+	TASOR2	XM_005252480.5	0.03625	95	15	186.334008097166	0.15789	0.1521664875	1.7e-06	2.1310933230799703e-06	m6A.sites
chr10	5747269	+	TASOR2	XM_005252480.5	0.03625	155	43	186.334008097166	0.27742	0.267363525	8e-26	1.95801949566068e-25	m6A.sites
chr10	5747871	+	TASOR2	XM_005252480.5	0.03625	191	37	186.334008097166	0.19372	0.18669765	8.6e-17	1.6315524325086844e-16	m6A.sites
chr10	5747919	+	TASOR2	XM_005252480.5	0.03625	143	17	186.334008097166	0.11888	0.1145706	1.9e-05	2.2311484266707417e-05	m6A.sites
chr10	5748053	+	TASOR2	XM_005252480.5	0.03625	226	63	186.334008097166	0.27876	0.26865495	3.3000000000000002e-37	1.0282526282255495e-36	m6A.sites
chr10	5748109	+	TASOR2	XM_005252480.5	0.03625	72	54	186.334008097166	0.75	0.7228125	3.5e-62	1.5786829748878548e-61	m6A.sites
chr10	5748246	+	TASOR2	XM_005252480.5	0.03625	317	34	186.334008097166	0.10726	0.103371825	2.5e-08	3.454049594205877e-08	m6A.sites
chr10	5748409	+	TASOR2	XM_005252480.5	0.03625	324	50	186.334008097166	0.15432	0.14872590000000002	9.6e-18	1.8778916746968237e-17	m6A.sites
chr10	5748437	+	TASOR2	XM_005252480.5	0.03625	90	10	186.334008097166	0.11110999999999999	0.10708226249999998	0.002	0.0020306706491324926	m6A.sites
chr10	5748765	+	TASOR2	XM_005252480.5	0.03625	149	21	186.334008097166	0.14094	0.13583092500000002	1.2e-07	1.601759228817607e-07	m6A.sites
chr10	5748808	+	TASOR2	XM_005252480.5	0.03625	69	64	186.334008097166	0.9275399999999999	0.8939166749999999	5.899999999999999e-86	3.4556087536405455e-85	m6A.sites
chr10	5748889	+	TASOR2	XM_005252480.5	0.03625	514	54	186.334008097166	0.10505999999999999	0.10125157499999998	5.8e-12	9.329452658962131e-12	m6A.sites
chr10	5748896	+	TASOR2	XM_005252480.5	0.03625	576	561	186.334008097166	0.97396	0.9386539500000001	0.0	0.0	m6A.sites
chr10	5748947	+	TASOR2	XM_005252480.5	0.03625	307	84	186.334008097166	0.27362	0.26370127499999996	2.5e-48	9.349592436171507e-48	m6A.sites
chr10	5748961	+	TASOR2	XM_005252480.5	0.03625	123	14	186.334008097166	0.11382	0.109694025	0.00016	0.0001756724597156882	m6A.sites
chr10	5749057	+	TASOR2	XM_005252480.5	0.03625	485	245	186.334008097166	0.50515	0.4868383125	5.699999999999997e-213	8.338570263104218e-212	m6A.sites
chr10	5749116	+	TASOR2	XM_005252480.5	0.03625	344	170	186.334008097166	0.49418999999999996	0.47627561249999995	3.0999999999999994e-146	2.977790723628409e-145	m6A.sites
chr10	5749191	+	TASOR2	XM_005252480.5	0.03625	511	223	186.334008097166	0.4364	0.4205805	5.199999999999998e-176	6.11738450604122e-175	m6A.sites
chr10	5749220	+	TASOR2	XM_005252480.5	0.03625	149	89	186.334008097166	0.59732	0.5756671499999999	1.8999999999999998e-87	1.1294549422620034e-86	m6A.sites
chr10	5749239	+	TASOR2	XM_005252480.5	0.03625	283	116	186.334008097166	0.40989	0.3950314875	1.2999999999999998e-88	7.819004360465115e-88	m6A.sites
chr10	5749279	+	TASOR2	XM_005252480.5	0.03625	455	88	186.334008097166	0.19341	0.1863988875	1.4e-37	4.390832106574939e-37	m6A.sites
chr10	5749302	+	TASOR2	XM_005252480.5	0.03625	423	173	186.334008097166	0.40898	0.394154475	4.4999999999999987e-131	3.880206371468642e-130	m6A.sites
chr10	5749339	+	TASOR2	XM_005252480.5	0.03625	326	162	186.334008097166	0.49693000000000004	0.47891628750000004	5.999999999999998e-140	5.507524955208598e-139	m6A.sites
chr10	5749376	+	TASOR2	XM_005252480.5	0.03625	83	36	186.334008097166	0.43373	0.4180072875	1.0000000000000001e-29	2.6837995933996037e-29	m6A.sites
chr10	5749382	+	TASOR2	XM_005252480.5	0.03625	121	17	186.334008097166	0.1405	0.135406875	2e-06	2.4968409326935906e-06	m6A.sites
chr10	5749386	+	TASOR2	XM_005252480.5	0.03625	174	41	186.334008097166	0.23563	0.2270884125	9.3e-22	2.0429637380811403e-21	m6A.sites
chr10	5749545	+	TASOR2	XM_005252480.5	0.03625	479	59	186.334008097166	0.12317	0.1187050875	6e-16	1.10738154870141e-15	m6A.sites
chr10	5749612	+	TASOR2	XM_005252480.5	0.03625	387	301	186.334008097166	0.77778	0.7495854750000001	0.0	0.0	m6A.sites
chr10	5749703	+	TASOR2	XM_005252480.5	0.03625	33	25	186.334008097166	0.75758	0.730117725	1.0000000000000001e-29	2.6837995933996037e-29	m6A.sites
chr10	5749719	+	TASOR2	XM_005252480.5	0.03625	52	19	186.334008097166	0.36538000000000004	0.352134975	1e-14	1.770947697625612e-14	m6A.sites
chr10	5749880	+	TASOR2	XM_005252480.5	0.03625	544	176	186.334008097166	0.32353000000000004	0.3118020375	7.399999999999997e-113	5.53486252563523e-112	m6A.sites
chr10	5749900	+	TASOR2	XM_005252480.5	0.03625	294	32	186.334008097166	0.10884	0.10489455	4.5e-08	6.139434690810873e-08	m6A.sites
chr10	5749912	+	TASOR2	XM_005252480.5	0.03625	254	52	186.334008097166	0.20472	0.1972989	4.2e-24	9.83439938191671e-24	m6A.sites
chr10	5758849	+	ELSE	ELSE	0.0212	48	31	48.03321326411697	0.64583	0.632138404	3.9e-40	1.2794604360420796e-39	m6A.sites
chr10	5765590	-	GDI2	XM_017016071.2	0.01624	1182	125	493.99363057324837	0.10575	0.10403261999999999	5.200000000000001e-60	2.2819488518171068e-59	m6A.sites
chr10	5765977	-	GDI2	XM_017016071.2	0.01624	50	20	493.99363057324837	0.4	0.393504	4.7999999999999993e-23	1.0928917434687376e-22	m6A.sites
chr10	11243014	+	ELSE	ELSE	0.0212	16	11	48.03321326411697	0.6875	0.672925	1.5e-15	2.731714851552185e-15	m6A.sites
chr10	11268423	+	ELSE	ELSE	0.0212	16	7	48.03321326411697	0.4375	0.428225	1.8999999999999998e-08	2.6391423628593927e-08	m6A.sites
chr10	17147611	-	TRDMT1	NM_001321006.2	0.01544	19	7	33.473584905660374	0.36841999999999997	0.3627315952	9e-09	1.2702503623925119e-08	m6A.sites
chr10	17147690	-	TRDMT1	NM_001321006.2	0.01544	41	5	33.473584905660374	0.12195	0.120067092	0.00041	0.00043769635300129487	m6A.sites
chr10	25581779	-	ELSE	ELSE	0.0212	44	7	48.03321326411697	0.15909	0.155717292	3.7e-05	4.25798503591274e-05	m6A.sites
chr10	26740732	+	PDSS1	XM_024447922.1	0.01735	55	9	90.24691358024693	0.16364	0.16080084600000003	4.4e-07	5.706255386599648e-07	m6A.sites
chr10	26746511	+	PDSS1	XR_428636.4	0.01735	170	25	90.24691358024693	0.14706	0.144508509	4.900000000000001e-16	9.06850638180755e-16	m6A.sites
chr10	26748604	-	ABI1	NR_145410.1	0.015430000000000001	45	7	157.51369863013701	0.15556	0.1531597092	5.6e-06	6.8139286602881635e-06	m6A.sites
chr10	26748623	-	ABI1	NR_145410.1	0.015430000000000001	118	44	157.51369863013701	0.37288000000000004	0.3671264616	3.2999999999999994e-48	1.2319408396946561e-47	m6A.sites
chr10	29409547	+	SVIL-AS1	NR_110927.1	0.03622	22	7	49.20645161290322	0.31818	0.3066555204	8.599999999999999e-06	1.0347863090145554e-05	m6A.sites
chr10	29420543	+	SVIL-AS1	NR_110924.1	0.03622	41	17	49.20645161290322	0.41463	0.3996121014	2.1000000000000002e-14	3.681749963335344e-14	m6A.sites
chr10	29420736	+	SVIL-AS1	NR_110924.1	0.03622	21	11	49.20645161290322	0.52381	0.5048376018	3.5e-11	5.4625446975796215e-11	m6A.sites
chr10	29420844	+	SVIL-AS1	NR_110924.1	0.03622	92	10	49.20645161290322	0.1087	0.104762886	0.002	0.0020306706491324926	m6A.sites
chr10	29420881	+	SVIL-AS1	NR_110924.1	0.03622	133	75	49.20645161290322	0.56391	0.5434851798	2.5999999999999995e-71	1.3056978155339803e-70	m6A.sites
chr10	29420980	+	SVIL-AS1	NR_110924.1	0.03622	47	31	49.20645161290322	0.65957	0.6356803745999999	1.7999999999999998e-33	5.218498807615095e-33	m6A.sites
chr10	29420985	+	SVIL-AS1	NR_110924.1	0.03622	46	26	49.20645161290322	0.56522	0.5447477315999999	9.400000000000001e-26	2.2962328152848888e-25	m6A.sites
chr10	29421249	+	SVIL-AS1	NR_110924.1	0.03622	85	31	49.20645161290322	0.36471	0.35150020379999997	4.5999999999999996e-23	1.04793118416177e-22	m6A.sites
